text,chapter,source
中央全面依法治国工作会议召开。习近平出席会议并发表讲话，强调推进全面依法治国要全面贯彻落实党的十九大和十九届二中、三中、四中、五中全会精神，从把握新发展阶段、贯彻新发展理念、构建新发展格局的实际出发，围绕建设中国特色社会主义法治体系、建设社会主义法治国家的总目标，坚持党的领导、人民当家作主、依法治国有机统一，以解决法治领域突出问题为着力点，坚定不移走中国特色社会主义法治道路，在法治轨道上推进国家治理体系和治理能力现代化，为全面建设社会主义现代化国家、实现中华民族伟大复兴的中国梦提供有力法治保障。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
他指出，要坚持中国特色社会主义法治道路。中国特色社会主义法治道路本质上是中国特色社会主义道路在法治领域的具体体现。既要立足当前，运用法治思维和法治方式解决经济社会发展面临的深层次问题；又要着眼长远，筑法治之基、行法治之力、积法治之势，促进各方面制度更加成熟更加定型，为党和国家事业发展提供长期性的制度保障。要传承中华优秀传统法律文化，从我国革命、建设、改革的实践中探索适合自己的法治道路，同时借鉴国外法治有益成果，为全面建设社会主义现代化国家、实现中华民族伟大复兴夯实法治基础。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
他强调，要坚持在法治轨道上推进国家治理体系和治理能力现代化。法治是国家治理体系和治理能力的重要依托。只有全面依法治国才能有效保障国家治理体系的系统性、规范性、协调性，才能最大限度凝聚社会共识。在统筹推进伟大斗争、伟大工程、伟大事业、伟大梦想的实践中，在全面建设社会主义现代化国家新征程上，我们要更加重视法治、厉行法治，更好发挥法治固根本、稳预期、利长远的重要作用，坚持依法应对重大挑战、抵御重大风险、克服重大阻力、解决重大矛盾。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
他指出，要坚持全面推进科学立法、严格执法、公正司法、全民守法。要继续推进法治领域改革，解决好立法、执法、司法、守法等领域的突出矛盾和问题。公平正义是司法的灵魂和生命。要深化司法责任制综合配套改革，加强司法制约监督，健全社会公平正义法治保障制度，努力让人民群众在每一个司法案件中感受到公平正义。要加快构建规范高效的制约监督体系。要推动扫黑除恶常态化，坚决打击黑恶势力及其“保护伞”，让城乡更安宁、群众更安乐。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
11月16日至12月1日 亚洲澳洲工会代表会议在北京举行。这是新中国成立后在北京召开的第一个国际性会议。刘少奇作为世界工联副主席、中华全国总工会名誉主席被推选为会议主席，并致开幕词。会议通过了《关于建立世界工联亚洲联络局的决议》和《告亚洲各国工人和一切劳动者书》等文件。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
11月16日 中共中央作出《关于成立国家计划委员会及干部配备方案的决定》。11月15日，中央人民政府委员会第十九次会议通过《关于增设中央人民政府机构的决议》，决定成立中央人民政府国家计划委员会，以加强对国家建设的集中领导。根据《决定》，各级人民政府相继成立地方计委，全国性计划管理机构初步建立。,《党史百年·天天读》· 11月16日,中共中央党史和文献研究院·党史百年·天天读
2020年5月29日  中共中央政治局就“切实实施民法典”举行第二十次集体学习。习近平在主持学习时强调，民法典在中国特色社会主义法律体系中具有重要地位，是一部固根本、稳预期、利长远的基础性法律，对推进全面依法治国、加快建设社会主义法治国家，对发展社会主义市场经济、巩固社会主义基本经济制度，对坚持以人民为中心的发展思想、依法维护人民权益、推动我国人权事业发展，对推进国家治理体系和治理能力现代化，都具有重大意义。全党要切实推动民法典实施，以更好推进全面依法治国、建设社会主义法治国家，更好保障人民权益。他强调，民法典系统整合了新中国70多年来长期实践形成的民事法律规范，汲取了中华民族5000多年优秀法律文化，借鉴了人类法治文明建设有益成果，是一部体现我国社会主义性质、符合人民利益和愿望、顺应时代发展要求的民法典，是一部体现对生命健康、财产安全、交易便利、生活幸福、人格尊严等各方面权利平等保护的民法典，是一部具有鲜明中国特色、实践特色、时代特色的民法典。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
1987年5月29日 中共中央作出《关于改进和加强高等学校思想政治工作的决定》。《决定》指出：在新形势下，高等学校必须把改进和加强思想政治工作作为自己的重要任务，为青年学生的健康成长创造一个良好的社会环境。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
1935年5月29日，中央红军左纵队先头部队在泸定桥西头发起夺桥战斗，胜利抢占大桥。图为泸定桥。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
中共中央书记处召开会议，听取朱德关于国共磨擦问题的报告。朱德指出：从打退国民党这一次反共磨擦中，我们得到一个大的教训，就是争取中间力量是非常重要的。同时，对顽固势力我们也要争取。毛泽东发言指出：朱总报告说得很对，我们还要努力争取中间势力，对顽固势力也要争取与分化，即使打了他们，也还要争取他们。不能把顽固派当作汉奸打，把中间派当作顽固派打。目前顽固势力削弱，中间派的势力增大，国民党军队的多数军官也是中间派。我们要大大组织进步势力和中间势力，这就必须有统一战线的办法，如实行“三三制”的政权等，同时在理论上也要多作说明。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
刘少奇在中共中央西北局召开的群众工作座谈会上讲话。讲话指出：领导群众运动的原则，就是要从实际出发，根据群众切身的经济和文化要求去组织群众，提高他们的觉悟，发动群众参加新民主主义的经济、政治和文化建设。做群众工作的同志首先要对群众负责，不要把对党负责与对群众负责对立起来，对群众负责就是对党负责。测量一个同志是否对党负责，首先要看他对群众是不是负责。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
邓小平会见巴西总统菲格雷多时阐述中国对外政策指出：中国的对外政策主要是两句话。一句话是反对霸权主义，维护世界和平，另一句话是中国永远属于第三世界。现在世界上问题很多，有两个比较突出。一是和平问题，二是南北问题。中国的对外政策是独立自主的，是真正的不结盟。中国不打美国牌，也不打苏联牌，中国也不允许别人打中国牌。中国对外政策的目标是争取世界和平。在争取和平的前提下，一心一意搞现代化建设，发展自己的国家，建设具有中国特色的社会主义。这篇谈话的一部分以《维护世界和平，搞好国内建设》为题，收入《邓小平文选》第三卷。,《党史百年·天天读》· 5月29日,中共中央党史和文献研究院·党史百年·天天读
